step,step,quant_error,codebook_utilization,codebook_perplexity,wasserstein_distance
1,0,322.0795593261719,0.000244140625,2.8882253170013428,19.79987144470215
2,1,5.436948776245117,0.0294189453125,9.485979080200195,2.734764337539673
3,100,0.7909852266311646,0.0283203125,178.18650817871094,2.249239206314087
4,200,0.6216520071029663,0.041748046875,420.7034912109375,2.036365270614624
5,300,0.5500434041023254,0.05303955078125,651.62255859375,1.8872549533843994
6,400,0.5133008360862732,0.063720703125,842.7669677734375,1.892140507698059
7,500,0.48507991433143616,0.07421875,1033.904052734375,1.7929480075836182
8,600,0.46373674273490906,0.08477783203125,1217.1856689453125,1.7258516550064087
9,700,0.44775205850601196,0.09503173828125,1379.5587158203125,1.5536036491394043
10,800,0.43290627002716064,0.1048583984375,1541.3780517578125,1.6669251918792725
11,900,0.4211134612560272,0.1143798828125,1693.1019287109375,1.5530052185058594
12,1000,0.4113192558288574,0.1241455078125,1848.032470703125,1.6856976747512817
13,1100,0.40234458446502686,0.1326904296875,1980.56201171875,1.5934416055679321
14,1200,0.3948352336883545,0.141845703125,2112.52197265625,1.7486289739608765
15,1300,0.38820186257362366,0.15087890625,2246.41015625,1.6604245901107788
16,1400,0.3821910321712494,0.15948486328125,2381.300537109375,1.698692798614502
17,1500,0.3766178488731384,0.16754150390625,2510.031494140625,1.5678707361221313
18,1600,0.3707410395145416,0.17596435546875,2641.294921875,1.7077441215515137
19,1700,0.36538171768188477,0.18499755859375,2781.359130859375,1.4221850633621216
20,1800,0.36071279644966125,0.1939697265625,2927.257080078125,1.7244765758514404
21,1900,0.35654109716415405,0.20220947265625,3066.188720703125,1.4451920986175537
22,2000,0.3518318235874176,0.2109375,3199.82470703125,1.2926561832427979
