step,step,quant_error,codebook_utilization,codebook_perplexity,wasserstein_distance
1,0,16.267221450805664,0.00189208984375,6.8307085037231445,5.6577630043029785
2,1,1.713732123374939,0.0013427734375,16.121885299682617,146673.0
3,100,1.056156039237976,0.0045166015625,67.19002532958984,6.2661519050598145
4,200,0.9692068696022034,0.00445556640625,72.77146911621094,5.819315433502197
5,300,0.9632319211959839,0.00445556640625,72.81138610839844,5.818283557891846
6,400,0.9625364542007446,0.00445556640625,72.81680297851562,5.818093299865723
7,500,0.9603421092033386,0.00445556640625,72.83253479003906,5.8186140060424805
8,600,0.9597269296646118,0.00445556640625,72.84833526611328,5.820721626281738
9,700,0.959994375705719,0.00445556640625,72.84687805175781,5.81733512878418
10,800,0.9576247930526733,0.00445556640625,72.85486602783203,5.817787170410156
11,900,0.9578067064285278,0.00445556640625,72.86466217041016,5.817741394042969
12,1000,0.9588393568992615,0.00445556640625,72.85003662109375,5.8175740242004395
13,1100,0.9550952315330505,0.00445556640625,72.83374786376953,5.817209720611572
14,1200,0.9574573040008545,0.00445556640625,72.85153198242188,5.818505764007568
15,1300,0.9566762447357178,0.00445556640625,72.84097290039062,5.8189568519592285
16,1400,0.9573668241500854,0.00445556640625,72.85444641113281,5.817690849304199
17,1500,0.9566096067428589,0.00445556640625,72.84228515625,5.816317558288574
18,1600,0.9570667743682861,0.00445556640625,72.84222412109375,5.8170342445373535
19,1700,0.9546955823898315,0.00445556640625,72.82884979248047,5.817942142486572
20,1800,0.9553882479667664,0.00445556640625,72.83155822753906,5.817811965942383
21,1900,0.9567427635192871,0.00445556640625,72.84187316894531,5.818182945251465
22,2000,0.9553284645080566,0.00445556640625,72.84864807128906,5.819639682769775
