step,step,quant_error,codebook_utilization,codebook_perplexity,wasserstein_distance
1,0,0.270588755607605,0.99920654296875,14846.3994140625,0.021186821162700653
2,1,1.883861780166626,0.04833984375,164.44532775878906,42630.55078125
3,100,0.43156999349594116,0.19342041015625,1906.33251953125,1.580850601196289
4,200,0.23224006593227386,1.0,15641.103515625,0.05693164840340614
5,300,0.23044003546237946,1.0,15667.0517578125,0.06302755326032639
6,400,0.22959929704666138,1.0,15681.6103515625,0.06573773175477982
7,500,0.22949351370334625,1.0,15686.0078125,0.0664389431476593
8,600,0.22922147810459137,1.0,15682.822265625,0.06658660620450974
9,700,0.2294011265039444,1.0,15679.3974609375,0.06703367084264755
10,800,0.22877171635627747,0.9998779296875,15668.4248046875,0.06589291989803314
11,900,0.22883069515228271,1.0,15687.5029296875,0.06641469895839691
12,1000,0.22867141664028168,1.0,15675.6748046875,0.06830571591854095
13,1100,0.22863584756851196,1.0,15685.01953125,0.06634920090436935
14,1200,0.22899854183197021,1.0,15679.935546875,0.06636112928390503
15,1300,0.2284877449274063,0.99993896484375,15676.197265625,0.06812068074941635
16,1400,0.22879648208618164,1.0,15676.826171875,0.06808044016361237
17,1500,0.22885632514953613,1.0,15664.3017578125,0.06723815202713013
18,1600,0.22843003273010254,1.0,15676.810546875,0.06660407036542892
19,1700,0.22837936878204346,1.0,15672.7451171875,0.0669880285859108
20,1800,0.2283298224210739,0.99993896484375,15683.7939453125,0.06690411269664764
21,1900,0.2283436506986618,1.0,15686.7255859375,0.06861671060323715
22,2000,0.2284073829650879,1.0,15666.244140625,0.06745125353336334
