step,step,quant_error,codebook_utilization,codebook_perplexity,wasserstein_distance
1,0,228.93603515625,0.00030517578125,2.920914888381958,16.971445083618164
2,1,6.276251316070557,6.103515625e-05,1.0,16.966838836669922
3,100,2.6688754558563232,6.103515625e-05,1.0,16.988178253173828
4,200,2.6666646003723145,6.103515625e-05,1.0,16.988996505737305
5,300,2.667438268661499,6.103515625e-05,1.0,16.98807716369629
6,400,2.670546770095825,6.103515625e-05,1.0,16.987709045410156
7,500,2.6704206466674805,6.103515625e-05,1.0,16.988445281982422
8,600,2.6683754920959473,6.103515625e-05,1.0,16.99054718017578
9,700,2.66843581199646,6.103515625e-05,1.0,16.987314224243164
10,800,2.6656641960144043,6.103515625e-05,1.0,16.987442016601562
11,900,2.6654112339019775,6.103515625e-05,1.0,16.98752784729004
12,1000,2.6722187995910645,6.103515625e-05,1.0,16.987579345703125
13,1100,2.6658968925476074,6.103515625e-05,1.0,16.98710060119629
14,1200,2.6663756370544434,6.103515625e-05,1.0,16.98859977722168
15,1300,2.669525623321533,6.103515625e-05,1.0,16.988548278808594
16,1400,2.6710588932037354,6.103515625e-05,1.0,16.986873626708984
17,1500,2.6662051677703857,6.103515625e-05,1.0,16.98636817932129
18,1600,2.6646955013275146,6.103515625e-05,1.0,16.98723602294922
19,1700,2.6667604446411133,6.103515625e-05,1.0,16.987895965576172
20,1800,2.665696144104004,6.103515625e-05,1.0,16.987964630126953
21,1900,2.670868158340454,6.103515625e-05,1.0,16.98768424987793
22,2000,2.6669540405273438,6.103515625e-05,1.0,16.989259719848633
