step,step,quant_error,codebook_utilization,codebook_perplexity,wasserstein_distance
1,0,5.312936305999756,0.0474853515625,75.15415954589844,2.816121816635132
2,1,4.327520370483398,0.04986572265625,61.32555389404297,2.816121816635132
3,100,0.42141255736351013,0.4632568359375,4960.10400390625,2.816121816635132
4,200,0.39752107858657837,0.5242919921875,5741.1708984375,2.816121816635132
5,300,0.37016576528549194,0.60614013671875,6921.89208984375,2.816121816635132
6,400,0.34203121066093445,0.7120361328125,8586.8828125,2.816121816635132
7,500,0.31522729992866516,0.84112548828125,10801.5205078125,2.816121816635132
8,600,0.29600945115089417,0.930419921875,12652.40234375,2.816121816635132
9,700,0.2849131226539612,0.96588134765625,13577.400390625,2.816121816635132
10,800,0.2762831449508667,0.99053955078125,14230.82421875,2.816121816635132
11,900,0.2672058343887329,0.99932861328125,14929.2587890625,2.816121816635132
12,1000,0.2653462886810303,0.999755859375,15037.4716796875,2.816121816635132
13,1100,0.26513975858688354,0.99957275390625,15054.7041015625,2.816121816635132
14,1200,0.26486310362815857,0.9998779296875,15075.794921875,2.816121816635132
15,1300,0.26509374380111694,0.9998779296875,15031.6923828125,2.816121816635132
16,1400,0.2647685110569,0.999755859375,15063.349609375,2.816121816635132
17,1500,0.26475682854652405,0.9998779296875,15041.3876953125,2.816121816635132
18,1600,0.26472052931785583,0.99969482421875,15043.4521484375,2.816121816635132
19,1700,0.26497751474380493,0.99993896484375,15045.9208984375,2.816121816635132
20,1800,0.2650095224380493,0.999755859375,15048.244140625,2.816121816635132
21,1900,0.2653411626815796,0.9998779296875,15054.31640625,2.816121816635132
22,2000,0.26440051198005676,0.99981689453125,15059.73046875,2.816121816635132
