step,step,quant_error,codebook_utilization,codebook_perplexity,wasserstein_distance
1,0,2.656278371810913,0.04730224609375,72.00508117675781,2.8293750286102295
2,1,2.2633957862854004,0.04559326171875,39.43146514892578,2.8250980377197266
3,100,0.5695890784263611,0.24688720703125,973.6756591796875,1.698294997215271
4,200,0.3046785593032837,0.95794677734375,10942.6220703125,0.4600141644477844
5,300,0.26638728380203247,0.99658203125,14677.99609375,0.008959961123764515
6,400,0.2609943151473999,0.996337890625,14759.0849609375,0.009171798825263977
7,500,0.25687968730926514,0.99615478515625,14779.283203125,0.011888650245964527
8,600,0.2536299228668213,0.9957275390625,14878.1337890625,0.010541265830397606
9,700,0.25125300884246826,0.9962158203125,14928.1484375,0.009736490435898304
10,800,0.2485412061214447,0.9962158203125,14953.25390625,0.01050608977675438
11,900,0.24705658853054047,0.99578857421875,14987.662109375,0.01043759472668171
12,1000,0.24575483798980713,0.99554443359375,15050.900390625,0.011293837800621986
13,1100,0.24364179372787476,0.99609375,15054.302734375,0.009975049644708633
14,1200,0.24317418038845062,0.99578857421875,15081.921875,0.0087804039940238
15,1300,0.24211688339710236,0.99517822265625,15098.5,0.008748318068683147
16,1400,0.24099698662757874,0.99530029296875,15123.0263671875,0.00967984925955534
17,1500,0.23999057710170746,0.9951171875,15162.119140625,0.011374365538358688
18,1600,0.23944830894470215,0.99566650390625,15157.189453125,0.010525917634367943
19,1700,0.2387387603521347,0.99468994140625,15180.1328125,0.008233413100242615
20,1800,0.23838026821613312,0.9957275390625,15195.8623046875,0.007548208348453045
21,1900,0.23758982121944427,0.99554443359375,15234.4453125,0.00994226336479187
22,2000,0.23702232539653778,0.99505615234375,15224.9892578125,0.011692672967910767
