step,step,quant_error,codebook_utilization,codebook_perplexity,wasserstein_distance
1,0,228.93603515625,0.00030517578125,2.920914888381958,16.971445083618164
2,1,2.267481565475464,0.000244140625,3.359654664993286,146835.640625
3,100,2.150118350982666,0.000244140625,3.998729944229126,17.1837100982666
4,200,2.145393133163452,0.000244140625,3.9998679161071777,17.03804588317871
5,300,2.143336057662964,0.000244140625,3.9999895095825195,17.037368774414062
6,400,2.1472830772399902,0.000244140625,3.9999122619628906,17.03688621520996
7,500,2.146141290664673,0.000244140625,3.999934673309326,17.037782669067383
8,600,2.143669843673706,0.000244140625,3.9999680519104004,17.039825439453125
9,700,2.144563913345337,0.000244140625,3.999983310699463,17.036666870117188
10,800,2.1426589488983154,0.000244140625,3.9999570846557617,17.036500930786133
11,900,2.1420254707336426,0.000244140625,3.9999420642852783,17.03677749633789
12,1000,2.147141695022583,0.000244140625,3.9999914169311523,17.036771774291992
13,1100,2.142575740814209,0.000244140625,3.999971628189087,17.03607749938965
14,1200,2.142293691635132,0.000244140625,3.9999938011169434,17.037832260131836
15,1300,2.144753932952881,0.000244140625,3.9999895095825195,17.037818908691406
16,1400,2.147052049636841,0.000244140625,3.999974250793457,17.036184310913086
17,1500,2.143048048019409,0.000244140625,3.9999756813049316,17.03551483154297
18,1600,2.1421315670013428,0.000244140625,3.999980926513672,17.036548614501953
19,1700,2.14274525642395,0.000244140625,3.9999725818634033,17.037006378173828
20,1800,2.141793966293335,0.000244140625,3.9999520778656006,17.036880493164062
21,1900,2.146432399749756,0.000244140625,3.9999921321868896,17.03691864013672
22,2000,2.1435089111328125,0.000244140625,3.999962329864502,17.038616180419922
