step,step,quant_error,codebook_utilization,codebook_perplexity,wasserstein_distance
1,0,45.48257827758789,0.000732421875,3.879650831222534,8.486176490783691
2,1,6.164808750152588,0.0001220703125,1.3774030208587646,8.481372833251953
3,100,2.6677770614624023,0.0001220703125,1.004271388053894,7.374475479125977
4,200,2.4166812896728516,0.000244140625,2.0002219676971436,6.154511451721191
5,300,2.303731918334961,0.00030517578125,2.998283863067627,4.932806491851807
6,400,1.8550605773925781,0.00421142578125,9.551132202148438,3.7112014293670654
7,500,1.066177487373352,0.05224609375,81.97779083251953,2.4874107837677
8,600,0.5692140460014343,0.46826171875,1391.098876953125,1.2588533163070679
9,700,0.2826113998889923,0.99853515625,13732.1416015625,0.023773837834596634
10,800,0.2760385572910309,0.99853515625,13797.9228515625,0.010538113303482533
11,900,0.2715472877025604,0.99847412109375,13865.12890625,0.010422496125102043
12,1000,0.2685851752758026,0.99847412109375,13893.216796875,0.011224856600165367
13,1100,0.26444000005722046,0.99884033203125,14021.90625,0.009948222897946835
14,1200,0.26262685656547546,0.9989013671875,14070.31640625,0.008841926231980324
15,1300,0.26015716791152954,0.9986572265625,14116.9423828125,0.008770843967795372
16,1400,0.2582336366176605,0.99859619140625,14192.2939453125,0.009553167037665844
17,1500,0.2561788260936737,0.99810791015625,14248.9951171875,0.01142061222344637
18,1600,0.2547900676727295,0.99884033203125,14285.3388671875,0.010486900806427002
19,1700,0.25319135189056396,0.99884033203125,14356.7255859375,0.00827243272215128
20,1800,0.2519844174385071,0.9990234375,14391.6689453125,0.0075837792828679085
21,1900,0.2508675754070282,0.99871826171875,14457.9326171875,0.009920476004481316
22,2000,0.24973808228969574,0.9986572265625,14473.5634765625,0.011604545637965202
