step,step,quant_error,codebook_utilization,codebook_perplexity,wasserstein_distance
1,0,45.48257827758789,0.000732421875,3.879650831222534,8.486176490783691
2,1,6.1693010330200195,0.0001220703125,1.3771121501922607,8.482592582702637
3,100,2.668128728866577,6.103515625e-05,1.0,8.485099792480469
4,200,2.6666555404663086,6.103515625e-05,1.0,8.485916137695312
5,300,2.6674392223358154,6.103515625e-05,1.0,8.485007286071777
6,400,2.6705470085144043,6.103515625e-05,1.0,8.484701156616211
7,500,2.6704180240631104,0.0001220703125,1.0000660419464111,8.485435485839844
8,600,2.6683740615844727,0.0001220703125,1.0000660419464111,8.487485885620117
9,700,2.66843581199646,6.103515625e-05,1.0,8.48431396484375
10,800,2.6656625270843506,6.103515625e-05,1.0,8.484322547912598
11,900,2.665410041809082,0.0001220703125,1.0000660419464111,8.484452247619629
12,1000,2.672218084335327,6.103515625e-05,1.0,8.484648704528809
13,1100,2.6658990383148193,6.103515625e-05,1.0,8.4840087890625
14,1200,2.666375160217285,6.103515625e-05,1.0,8.485584259033203
15,1300,2.669522523880005,6.103515625e-05,1.0,8.485458374023438
16,1400,2.6710593700408936,6.103515625e-05,1.0,8.483756065368652
17,1500,2.6662051677703857,6.103515625e-05,1.0,8.483316421508789
18,1600,2.664696216583252,6.103515625e-05,1.0,8.484193801879883
19,1700,2.6667590141296387,0.0001220703125,1.0001251697540283,8.484825134277344
20,1800,2.665696144104004,0.0001220703125,1.0000660419464111,8.484910011291504
21,1900,2.670853614807129,0.0001220703125,1.0001816749572754,8.484612464904785
22,2000,2.66695237159729,0.0001220703125,1.0001816749572754,8.486141204833984
