step,step,quant_error,codebook_utilization,codebook_perplexity,wasserstein_distance
1,0,151.7913360595703,0.00030517578125,2.9958508014678955,14.143020629882812
2,1,6.453184604644775,6.103515625e-05,1.0,14.138752937316895
3,100,2.668351173400879,6.103515625e-05,1.0,14.153637886047363
4,200,2.666663646697998,6.103515625e-05,1.0,14.15445613861084
5,300,2.667438268661499,6.103515625e-05,1.0,14.153539657592773
6,400,2.670546770095825,6.103515625e-05,1.0,14.153186798095703
7,500,2.6704206466674805,6.103515625e-05,1.0,14.153923988342285
8,600,2.6683754920959473,6.103515625e-05,1.0,14.156014442443848
9,700,2.66843581199646,6.103515625e-05,1.0,14.152798652648926
10,800,2.6656641960144043,6.103515625e-05,1.0,14.1528902053833
11,900,2.6654112339019775,6.103515625e-05,1.0,14.152987480163574
12,1000,2.6722187995910645,6.103515625e-05,1.0,14.153085708618164
13,1100,2.6658968925476074,6.103515625e-05,1.0,14.152557373046875
14,1200,2.6663756370544434,6.103515625e-05,1.0,14.154077529907227
15,1300,2.669525623321533,6.103515625e-05,1.0,14.154006004333496
16,1400,2.6710588932037354,6.103515625e-05,1.0,14.152320861816406
17,1500,2.6662051677703857,6.103515625e-05,1.0,14.151841163635254
18,1600,2.6646955013275146,6.103515625e-05,1.0,14.152709007263184
19,1700,2.6667604446411133,6.103515625e-05,1.0,14.153359413146973
20,1800,2.665696144104004,6.103515625e-05,1.0,14.153436660766602
21,1900,2.670868158340454,6.103515625e-05,1.0,14.153146743774414
22,2000,2.6669535636901855,6.103515625e-05,1.0,14.154707908630371
