step,step,quant_error,codebook_utilization,codebook_perplexity,wasserstein_distance
1,0,0.270588755607605,0.99920654296875,14846.3994140625,0.021186821162700653
2,1,0.27050867676734924,0.999267578125,14868.7578125,0.021942446008324623
3,100,0.26495328545570374,0.99908447265625,14887.2744140625,0.007585034240037203
4,200,0.25986984372138977,0.99884033203125,14926.0419921875,0.007720212452113628
5,300,0.2562091648578644,0.99884033203125,14988.5625,0.006333081517368555
6,400,0.252860963344574,0.99896240234375,15038.388671875,0.007356313988566399
7,500,0.2501465976238251,0.9990234375,15044.328125,0.0071933516301214695
8,600,0.248069167137146,0.99896240234375,15106.017578125,0.007096863351762295
9,700,0.24654698371887207,0.9991455078125,15135.3486328125,0.006991736125200987
10,800,0.2444959133863449,0.99920654296875,15139.1318359375,0.006064007058739662
11,900,0.2434232532978058,0.99920654296875,15184.5048828125,0.006446508690714836
12,1000,0.24259573221206665,0.99896240234375,15210.564453125,0.007217139005661011
13,1100,0.241024449467659,0.9986572265625,15198.2109375,0.0070367297157645226
14,1200,0.24065272510051727,0.998779296875,15229.6376953125,0.005616615992039442
15,1300,0.2397727519273758,0.9990234375,15244.3564453125,0.005819189362227917
16,1400,0.23902596533298492,0.99853515625,15263.8212890625,0.007643275428563356
17,1500,0.23825405538082123,0.9990234375,15266.98046875,0.00667925039306283
18,1600,0.23774711787700653,0.998779296875,15261.1875,0.006937829311937094
19,1700,0.23715516924858093,0.9984130859375,15278.720703125,0.005048207473009825
20,1800,0.23693624138832092,0.9989013671875,15291.431640625,0.005696615669876337
21,1900,0.23627427220344543,0.99871826171875,15308.298828125,0.007879192009568214
22,2000,0.235957071185112,0.99884033203125,15319.7919921875,0.007063264958560467
