step,step,quant_error,codebook_utilization,codebook_perplexity,wasserstein_distance
1,0,151.7913360595703,0.00030517578125,2.9958508014678955,14.143020629882812
2,1,6.448602199554443,6.103515625e-05,1.0,14.137532234191895
3,100,2.6683640480041504,6.103515625e-05,1.0,13.042974472045898
4,200,2.666675567626953,6.103515625e-05,1.0,11.823112487792969
5,300,2.6674487590789795,6.103515625e-05,1.0,10.601507186889648
6,400,2.670550584793091,6.103515625e-05,1.0,9.380475997924805
7,500,2.6704201698303223,6.103515625e-05,1.0,8.160536766052246
8,600,2.6683714389801025,6.103515625e-05,1.0,6.941944599151611
9,700,2.668182373046875,0.0001220703125,1.00301992893219,5.718078136444092
10,800,2.412879705429077,0.0010986328125,2.0192646980285645,4.497297763824463
11,900,1.8591755628585815,0.0047607421875,9.965377807617188,3.2757370471954346
12,1000,1.0110136270523071,0.10504150390625,113.00281524658203,2.050440788269043
13,1100,0.46841755509376526,0.8436279296875,3519.166259765625,0.8151105046272278
14,1200,0.3026329278945923,0.997802734375,12442.021484375,0.012235181406140327
15,1300,0.28998684883117676,0.99774169921875,12519.5556640625,0.008732123300433159
16,1400,0.282722145318985,0.9974365234375,12697.9267578125,0.009685036726295948
17,1500,0.2770163118839264,0.997314453125,12857.66796875,0.011311667971313
18,1600,0.27312836050987244,0.9984130859375,12977.9541015625,0.010485777631402016
19,1700,0.2694326937198639,0.99761962890625,13125.61328125,0.008348071947693825
20,1800,0.2665192782878876,0.99822998046875,13218.5205078125,0.007560994941741228
21,1900,0.26408976316452026,0.998291015625,13378.5068359375,0.00987838301807642
22,2000,0.26184406876564026,0.998046875,13446.927734375,0.011599854566156864
