step,step,quant_error,codebook_utilization,codebook_perplexity,wasserstein_distance
1,0,151.7913360595703,0.00030517578125,2.9958508014678955,14.143020629882812
2,1,5.279239654541016,0.02886962890625,15.848005294799805,2.7071409225463867
3,100,0.6873490214347839,0.037841796875,295.8231201171875,2.002990484237671
4,200,0.5798607468605042,0.051025390625,542.7229614257812,1.9970817565917969
5,300,0.5278906226158142,0.06256103515625,772.275634765625,1.8528636693954468
6,400,0.49528467655181885,0.0728759765625,965.9105834960938,1.8623789548873901
7,500,0.4713574945926666,0.08349609375,1156.6627197265625,1.763826608657837
8,600,0.45154738426208496,0.0943603515625,1347.4212646484375,1.6972845792770386
9,700,0.43635162711143494,0.10491943359375,1518.771240234375,1.5263433456420898
10,800,0.42292240262031555,0.1146240234375,1682.1552734375,1.6410472393035889
11,900,0.4124378263950348,0.12396240234375,1838.922119140625,1.5278795957565308
12,1000,0.4033549129962921,0.13397216796875,1995.456298828125,1.6609177589416504
13,1100,0.3947765529155731,0.1427001953125,2130.1142578125,1.5692442655563354
14,1200,0.38749295473098755,0.15155029296875,2267.132568359375,1.724536657333374
15,1300,0.3811015486717224,0.1607666015625,2401.3759765625,1.6373658180236816
16,1400,0.37555089592933655,0.169677734375,2534.67333984375,1.6744801998138428
17,1500,0.3698357045650482,0.177978515625,2666.052734375,1.5446245670318604
18,1600,0.36484241485595703,0.18646240234375,2797.27734375,1.684744119644165
19,1700,0.36030593514442444,0.19482421875,2931.5078125,1.4002833366394043
20,1800,0.35591617226600647,0.20318603515625,3078.280517578125,1.7042874097824097
21,1900,0.3519302308559418,0.21142578125,3212.918212890625,1.4258019924163818
22,2000,0.34770458936691284,0.21917724609375,3337.35595703125,1.3677937984466553
