step,step,quant_error,codebook_utilization,codebook_perplexity,wasserstein_distance
1,0,104.45331573486328,0.00067138671875,1.159659743309021,11.127366065979004
2,1,61.762142181396484,6.103515625e-05,1.0,11.127366065979004
3,100,0.611171305179596,0.12030029296875,1186.4547119140625,11.127366065979004
4,200,0.5997359752655029,0.12152099609375,1215.9246826171875,11.127366065979004
5,300,0.5942276120185852,0.12164306640625,1228.95703125,11.127366065979004
6,400,0.5925372242927551,0.123291015625,1246.007568359375,11.127366065979004
7,500,0.5900317430496216,0.12469482421875,1259.8790283203125,11.127366065979004
8,600,0.5862810611724854,0.1259765625,1275.3656005859375,11.127366065979004
9,700,0.5823829770088196,0.12646484375,1290.3824462890625,11.127366065979004
10,800,0.5780637264251709,0.12689208984375,1303.847412109375,11.127366065979004
11,900,0.5717957019805908,0.1287841796875,1321.84130859375,11.127366065979004
12,1000,0.5703715682029724,0.12933349609375,1338.4217529296875,11.127366065979004
13,1100,0.5664913654327393,0.13140869140625,1346.606201171875,11.127366065979004
14,1200,0.5646520853042603,0.13232421875,1365.3599853515625,11.127366065979004
15,1300,0.563136875629425,0.1329345703125,1381.1673583984375,11.127366065979004
16,1400,0.5613369345664978,0.13568115234375,1399.672119140625,11.127366065979004
17,1500,0.5583770275115967,0.135498046875,1417.15185546875,11.127366065979004
18,1600,0.5554314851760864,0.13751220703125,1435.992919921875,11.127366065979004
19,1700,0.55362868309021,0.13970947265625,1454.601806640625,11.127366065979004
20,1800,0.5514716506004333,0.14117431640625,1473.2696533203125,11.127366065979004
21,1900,0.5497279167175293,0.1429443359375,1489.688232421875,11.127366065979004
22,2000,0.5458011627197266,0.14324951171875,1507.039794921875,11.127366065979004
