step,step,quant_error,codebook_utilization,codebook_perplexity,wasserstein_distance
1,0,2.656278371810913,0.04730224609375,72.00508117675781,2.8293750286102295
2,1,1.8287808895111084,0.1383056640625,117.36405181884766,1.9571301937103271
3,100,0.4127979278564453,0.4736328125,3509.13232421875,0.6087586879730225
4,200,0.34754982590675354,0.580322265625,5622.65185546875,0.5026676654815674
5,300,0.31665101647377014,0.66204833984375,7169.24658203125,0.46234744787216187
6,400,0.2982226014137268,0.735107421875,8501.544921875,0.5313564538955688
7,500,0.2857106626033783,0.7818603515625,9497.0390625,0.4240819811820984
8,600,0.27750301361083984,0.81121826171875,10156.529296875,0.4422740638256073
9,700,0.27155470848083496,0.830322265625,10669.9697265625,0.3753785789012909
10,800,0.26598480343818665,0.846923828125,11116.978515625,0.39623603224754333
11,900,0.2619122862815857,0.869384765625,11563.798828125,0.33315593004226685
12,1000,0.25874605774879456,0.8857421875,11914.6591796875,0.3948820233345032
13,1100,0.25564664602279663,0.90301513671875,12322.54296875,0.34069332480430603
14,1200,0.25286370515823364,0.9156494140625,12616.869140625,0.33671486377716064
15,1300,0.2507087290287018,0.92706298828125,12850.7421875,0.30657461285591125
16,1400,0.24882933497428894,0.9390869140625,13112.138671875,0.28839579224586487
17,1500,0.24715520441532135,0.95074462890625,13348.544921875,0.2700483202934265
18,1600,0.24532531201839447,0.96063232421875,13560.4619140625,0.2802399694919586
19,1700,0.2438662052154541,0.96649169921875,13690.0361328125,0.26563045382499695
20,1800,0.2430499792098999,0.9732666015625,13870.68359375,0.2624231278896332
21,1900,0.24208708107471466,0.97802734375,14000.5537109375,0.27175474166870117
22,2000,0.24082718789577484,0.98248291015625,14131.4501953125,0.25598055124282837
