step,step,quant_error,codebook_utilization,codebook_perplexity,wasserstein_distance
1,0,24.716594696044922,0.04852294921875,35.21438980102539,5.9687604904174805
2,1,9.53544807434082,0.0335693359375,15.837675094604492,5.9687604904174805
3,100,1.5925841331481934,0.28790283203125,2864.4306640625,5.9687604904174805
4,200,1.5591957569122314,0.31573486328125,3155.655517578125,5.9687604904174805
5,300,1.5161947011947632,0.3448486328125,3491.47705078125,5.9687604904174805
6,400,1.4717503786087036,0.38616943359375,3960.34814453125,5.9687604904174805
7,500,1.4121612310409546,0.44464111328125,4669.501953125,5.9687604904174805
8,600,1.3323974609375,0.535400390625,5835.35302734375,5.9687604904174805
9,700,1.216012716293335,0.7174072265625,8334.669921875,5.9687604904174805
10,800,1.0564849376678467,0.99267578125,14344.7646484375,5.9687604904174805
11,900,1.0530571937561035,0.99359130859375,14563.826171875,5.9687604904174805
12,1000,1.0519129037857056,0.99359130859375,14567.2568359375,5.9687604904174805
13,1100,1.0518372058868408,0.99432373046875,14559.3544921875,5.9687604904174805
14,1200,1.051101803779602,0.9949951171875,14555.9677734375,5.9687604904174805
15,1300,1.0516860485076904,0.9923095703125,14564.326171875,5.9687604904174805
16,1400,1.053596019744873,0.9930419921875,14594.1787109375,5.9687604904174805
17,1500,1.0524804592132568,0.992919921875,14574.302734375,5.9687604904174805
18,1600,1.052668809890747,0.99346923828125,14554.9677734375,5.9687604904174805
19,1700,1.0503959655761719,0.9942626953125,14580.474609375,5.9687604904174805
20,1800,1.0502269268035889,0.99359130859375,14580.572265625,5.9687604904174805
21,1900,1.0516170263290405,0.99310302734375,14580.1005859375,5.9687604904174805
22,2000,1.0552186965942383,0.99346923828125,14566.4794921875,5.9687604904174805
