step,step,quant_error,codebook_utilization,codebook_perplexity,wasserstein_distance
1,0,2.500140428543091,0.44049072265625,1134.821533203125,2.835855007171631
2,1,2.630742073059082,0.07000732421875,509.0395812988281,214299.546875
3,100,1.5876891613006592,0.2244873046875,2107.05419921875,5.091068744659424
4,200,1.0915919542312622,0.681396484375,9698.9169921875,1.2915987968444824
5,300,1.0708874464035034,0.68646240234375,10262.3837890625,1.1809145212173462
6,400,1.071622610092163,0.69049072265625,10378.8193359375,1.1475300788879395
7,500,1.0674399137496948,0.6942138671875,10436.8642578125,1.1348435878753662
8,600,1.066680908203125,0.69842529296875,10505.5087890625,1.1154608726501465
9,700,1.0620157718658447,0.70233154296875,10544.7353515625,1.1022993326187134
10,800,1.0628409385681152,0.7064208984375,10603.1318359375,1.0859358310699463
11,900,1.060800313949585,0.7100830078125,10658.7412109375,1.07127845287323
12,1000,1.0604887008666992,0.71429443359375,10723.99609375,1.0655256509780884
13,1100,1.0589512586593628,0.718017578125,10785.1337890625,1.0497827529907227
14,1200,1.0588703155517578,0.7216796875,10834.1728515625,1.0399198532104492
15,1300,1.0574127435684204,0.72613525390625,10908.3642578125,1.0247833728790283
16,1400,1.0544817447662354,0.72979736328125,10942.810546875,1.0149481296539307
17,1500,1.05082106590271,0.73345947265625,10988.3427734375,0.9994983673095703
18,1600,1.0513856410980225,0.7374267578125,11052.3369140625,0.9872772693634033
19,1700,1.0508673191070557,0.7413330078125,11129.220703125,0.9785103797912598
20,1800,1.0514329671859741,0.74481201171875,11165.47265625,0.9621909856796265
21,1900,1.0463790893554688,0.7486572265625,11210.466796875,0.9507473707199097
22,2000,1.0472590923309326,0.75274658203125,11265.908203125,0.9423015713691711
