step,step,quant_error,codebook_utilization,codebook_perplexity,wasserstein_distance
1,0,268.81939697265625,0.0013427734375,1.4787404537200928,19.806222915649414
2,1,60.387367248535156,6.103515625e-05,1.0,19.801158905029297
3,100,8.006691932678223,0.0001220703125,1.0001251697540283,18.141067504882812
4,200,7.993272304534912,0.0001220703125,1.006561517715454,16.306007385253906
5,300,7.355342388153076,0.0001220703125,1.9990185499191284,14.477998733520508
6,400,7.366772174835205,0.0001220703125,1.9998799562454224,12.6471586227417
7,500,7.362335205078125,0.00054931640625,2.0017647743225098,10.821480751037598
8,600,7.345158100128174,0.004638671875,2.099083185195923,8.987089157104492
9,700,5.804780006408691,0.0145263671875,9.0115327835083,7.1531453132629395
10,800,3.961857318878174,0.05853271484375,58.6478157043457,5.313231945037842
11,900,2.53283429145813,0.26654052734375,504.5224304199219,3.474961757659912
12,1000,1.4428484439849854,0.8232421875,5130.01513671875,1.6402559280395508
13,1100,1.0555264949798584,0.9954833984375,14698.279296875,0.048308346420526505
14,1200,1.0553747415542603,0.9952392578125,14706.3408203125,0.018836606293916702
15,1300,1.0526221990585327,0.9952392578125,14716.34375,0.018375368788838387
16,1400,1.051433801651001,0.994384765625,14711.4609375,0.01908072642982006
17,1500,1.0457558631896973,0.99462890625,14719.068359375,0.015067767351865768
18,1600,1.0476510524749756,0.9949951171875,14725.75,0.019318757578730583
19,1700,1.0472254753112793,0.99493408203125,14753.9345703125,0.01818000338971615
20,1800,1.0468281507492065,0.99505615234375,14759.2119140625,0.02008063532412052
21,1900,1.0405136346817017,0.9949951171875,14745.453125,0.015654027462005615
22,2000,1.0415195226669312,0.99530029296875,14760.53515625,0.018444402143359184
