step,step,quant_error,codebook_utilization,codebook_perplexity,wasserstein_distance
1,0,367.5773620605469,0.00103759765625,1.3054901361465454,22.634645462036133
2,1,7.293981075286865,0.0003662109375,2.444010019302368,254384.09375
3,100,5.192131042480469,0.00079345703125,12.521974563598633,23.114208221435547
4,200,5.09541654586792,0.00079345703125,12.960748672485352,22.757953643798828
5,300,5.090264320373535,0.00079345703125,12.9624605178833,22.761476516723633
6,400,5.104904651641846,0.00079345703125,12.961045265197754,22.762231826782227
7,500,5.094407558441162,0.00079345703125,12.962939262390137,22.767166137695312
8,600,5.099177360534668,0.00079345703125,12.966014862060547,22.763341903686523
9,700,5.079456329345703,0.00079345703125,12.96176528930664,22.761465072631836
10,800,5.093479633331299,0.00079345703125,12.9661226272583,22.7573299407959
11,900,5.079263687133789,0.00079345703125,12.964101791381836,22.75672149658203
12,1000,5.103280544281006,0.00079345703125,12.966592788696289,22.763731002807617
13,1100,5.0947957038879395,0.00079345703125,12.964423179626465,22.76263999938965
14,1200,5.101904392242432,0.00079345703125,12.964883804321289,22.763690948486328
15,1300,5.098783016204834,0.00079345703125,12.962994575500488,22.760515213012695
16,1400,5.099365234375,0.00079345703125,12.958836555480957,22.765687942504883
17,1500,5.079552173614502,0.00079345703125,12.963479995727539,22.761362075805664
18,1600,5.090950965881348,0.00079345703125,12.96450138092041,22.75939178466797
19,1700,5.105037212371826,0.00079345703125,12.961548805236816,22.761980056762695
20,1800,5.105391025543213,0.00079345703125,12.964754104614258,22.759653091430664
21,1900,5.088074684143066,0.00079345703125,12.962998390197754,22.762645721435547
22,2000,5.091110706329346,0.00079345703125,12.965953826904297,22.764249801635742
