step,step,quant_error,codebook_utilization,codebook_perplexity,wasserstein_distance
1,0,185.9935302734375,0.00177001953125,1.8201484680175781,16.977800369262695
2,1,48.32729721069336,6.103515625e-05,1.0,16.972841262817383
3,100,8.006257057189941,6.103515625e-05,1.0,15.304502487182617
4,200,7.996242523193359,0.0001220703125,1.0000660419464111,13.469460487365723
5,300,7.9855122566223145,0.0003662109375,1.0007224082946777,11.641669273376465
6,400,7.991896152496338,0.0018310546875,1.0294735431671143,9.810667991638184
7,500,6.834711074829102,0.00830078125,3.564359664916992,7.984144687652588
8,600,4.845554351806641,0.02880859375,21.93260383605957,6.146763801574707
9,700,3.215768337249756,0.12835693359375,163.2313690185547,4.308384895324707
10,800,1.9095765352249146,0.535400390625,1766.2080078125,2.463188648223877
11,900,1.119921326637268,0.98907470703125,12149.7236328125,0.6250094771385193
12,1000,1.058166742324829,0.99609375,14687.6015625,0.015616083517670631
13,1100,1.0553909540176392,0.99603271484375,14685.361328125,0.016834430396556854
14,1200,1.055630087852478,0.99560546875,14689.9267578125,0.018868429586291313
15,1300,1.0529705286026,0.9954833984375,14692.6728515625,0.018481401726603508
16,1400,1.051650881767273,0.994873046875,14704.4619140625,0.01905430108308792
17,1500,1.0460206270217896,0.99517822265625,14702.708984375,0.015040217898786068
18,1600,1.0479035377502441,0.995849609375,14711.4609375,0.0195319727063179
19,1700,1.0475434064865112,0.99560546875,14744.1591796875,0.018200742080807686
20,1800,1.047092318534851,0.99554443359375,14750.2763671875,0.020165858790278435
21,1900,1.0407756567001343,0.99554443359375,14730.919921875,0.015414238907396793
22,2000,1.0418896675109863,0.995849609375,14754.51171875,0.018580341711640358
