step,step,quant_error,codebook_utilization,codebook_perplexity,wasserstein_distance
1,0,119.02568054199219,0.00262451171875,2.6231026649475098,14.149380683898926
2,1,46.53038787841797,0.0006103515625,1.200026512145996,14.145466804504395
3,100,8.009039878845215,0.00018310546875,1.0001320838928223,14.137877464294434
4,200,7.999929904937744,0.00018310546875,1.0001912117004395,14.13378620147705
5,300,7.988312244415283,0.0001220703125,1.0001251697540283,14.13697624206543
6,400,8.005467414855957,0.0001220703125,1.0000660419464111,14.136975288391113
7,500,8.00146484375,0.0001220703125,1.0001251697540283,14.14218807220459
8,600,8.007354736328125,0.0001220703125,1.0002365112304688,14.138669967651367
9,700,7.982938766479492,0.00018310546875,1.0003559589385986,14.137418746948242
10,800,7.999318599700928,0.0001220703125,1.0001816749572754,14.132863998413086
11,900,7.989511013031006,0.0001220703125,1.0003942251205444,14.1334228515625
12,1000,8.010017395019531,0.00018310546875,1.0009011030197144,14.139372825622559
13,1100,7.997786045074463,0.0001220703125,1.0029395818710327,14.137613296508789
14,1200,7.370962142944336,0.0001220703125,1.9999456405639648,14.138859748840332
15,1300,7.369638442993164,0.0001220703125,1.9999849796295166,14.134923934936523
16,1400,7.361966133117676,0.00018310546875,1.9998608827590942,14.14096736907959
17,1500,7.3436174392700195,0.0001220703125,1.9997503757476807,14.13670825958252
18,1600,7.358231067657471,0.00018310546875,2.000117540359497,14.135029792785645
19,1700,7.374296188354492,0.00018310546875,1.9998332262039185,14.137612342834473
20,1800,7.367871284484863,0.00018310546875,2.0001237392425537,14.135133743286133
21,1900,7.3494648933410645,0.0001220703125,1.9997812509536743,14.137779235839844
22,2000,7.359279632568359,0.0001220703125,1.9999231100082397,14.138602256774902
