step,step,quant_error,codebook_utilization,codebook_perplexity,wasserstein_distance
1,0,10.780816078186035,0.0469970703125,47.887474060058594,5.664168357849121
2,1,9.020635604858398,0.04803466796875,20.15303611755371,5.661222457885742
3,100,3.139052629470825,0.0477294921875,127.48676300048828,5.639739513397217
4,200,2.846714973449707,0.05072021484375,182.6173095703125,5.624856948852539
5,300,2.6896114349365234,0.0518798828125,226.4569854736328,5.619478702545166
6,400,2.6102077960968018,0.05255126953125,260.6521301269531,5.6124467849731445
7,500,2.5364062786102295,0.05303955078125,290.5904846191406,5.611451148986816
8,600,2.4784841537475586,0.0550537109375,319.4444580078125,5.60211181640625
9,700,2.427025318145752,0.0546875,344.2127685546875,5.59566068649292
10,800,2.386618137359619,0.05560302734375,371.7031555175781,5.585879802703857
11,900,2.3429343700408936,0.05816650390625,397.5167541503906,5.581435680389404
12,1000,2.3198795318603516,0.05963134765625,418.9120788574219,5.582883834838867
13,1100,2.287228584289551,0.0587158203125,441.5755920410156,5.5767903327941895
14,1200,2.266735792160034,0.05889892578125,462.548828125,5.574231147766113
15,1300,2.2396762371063232,0.05902099609375,483.7919616699219,5.566239833831787
16,1400,2.2172415256500244,0.0623779296875,502.2452392578125,5.568435192108154
17,1500,2.1926844120025635,0.0621337890625,520.12060546875,5.56056022644043
18,1600,2.1807634830474854,0.06243896484375,538.1901245117188,5.555459976196289
19,1700,2.1658732891082764,0.06298828125,554.5818481445312,5.554664611816406
20,1800,2.1517691612243652,0.063720703125,568.9697265625,5.548946857452393
21,1900,2.1297109127044678,0.06512451171875,584.2711181640625,5.548475742340088
22,2000,2.119234085083008,0.06512451171875,599.8341064453125,5.546582221984863
