step,step,quant_error,codebook_utilization,codebook_perplexity,wasserstein_distance
1,0,67.74907684326172,0.0040283203125,4.813248634338379,11.320964813232422
2,1,15.750776290893555,0.01318359375,26.26454734802246,5.376494407653809
3,100,2.2762746810913086,0.04248046875,538.6902465820312,2.8498620986938477
4,200,1.9769071340560913,0.06719970703125,958.8106079101562,2.426656484603882
5,300,1.8244953155517578,0.09124755859375,1323.893310546875,2.6317479610443115
6,400,1.7247596979141235,0.1151123046875,1703.6484375,2.24725079536438
7,500,1.6422845125198364,0.13848876953125,2073.52392578125,2.395637035369873
8,600,1.58187997341156,0.1607666015625,2419.437255859375,2.3146040439605713
9,700,1.5294195413589478,0.18206787109375,2737.43017578125,2.6098265647888184
10,800,1.4906644821166992,0.1949462890625,2989.69287109375,2.2815394401550293
11,900,1.462464451789856,0.20599365234375,3188.98876953125,1.8097137212753296
12,1000,1.441932201385498,0.21588134765625,3344.193115234375,2.040919065475464
13,1100,1.4218193292617798,0.22576904296875,3487.83935546875,1.9045883417129517
14,1200,1.4084244966506958,0.236083984375,3642.49169921875,2.4290904998779297
15,1300,1.3918821811676025,0.24609375,3806.33837890625,1.8712446689605713
16,1400,1.3769124746322632,0.255615234375,3969.3359375,2.539698839187622
17,1500,1.3592854738235474,0.265869140625,4138.7685546875,1.8871163129806519
18,1600,1.3496965169906616,0.27581787109375,4291.2451171875,1.997186303138733
19,1700,1.3391088247299194,0.28546142578125,4453.6181640625,2.0357773303985596
20,1800,1.3289368152618408,0.2943115234375,4589.95458984375,1.7214694023132324
21,1900,1.3137718439102173,0.30364990234375,4728.4755859375,1.8938010931015015
22,2000,1.306453824043274,0.31268310546875,4865.25732421875,1.929492473602295
