step,step,quant_error,codebook_utilization,codebook_perplexity,wasserstein_distance
1,0,10.780816078186035,0.0469970703125,47.887474060058594,5.664168357849121
2,1,6.0853447914123535,0.0975341796875,34.947750091552734,3.898653030395508
3,100,1.5745463371276855,0.41510009765625,3933.0712890625,1.3000539541244507
4,200,1.398730754852295,0.50048828125,5615.4814453125,1.088525652885437
5,300,1.3112958669662476,0.54766845703125,6626.7080078125,1.0319716930389404
6,400,1.2667350769042969,0.57098388671875,7273.63671875,0.9225267767906189
7,500,1.2294617891311646,0.5863037109375,7743.01123046875,0.9669601917266846
8,600,1.2045506238937378,0.601806640625,8132.44775390625,0.9659360647201538
9,700,1.1797349452972412,0.61749267578125,8507.1337890625,0.9928312301635742
10,800,1.1652803421020508,0.63262939453125,8839.33984375,0.9464600682258606
11,900,1.1497389078140259,0.64794921875,9164.919921875,1.0822994709014893
12,1000,1.139243245124817,0.66253662109375,9443.6708984375,0.839134931564331
13,1100,1.1290333271026611,0.67724609375,9737.57421875,0.7001028060913086
14,1200,1.1206227540969849,0.6912841796875,10001.775390625,0.8157392144203186
15,1300,1.1106208562850952,0.705078125,10248.5341796875,0.7185394763946533
16,1400,1.1003963947296143,0.7188720703125,10483.6396484375,0.6254814267158508
17,1500,1.088909387588501,0.733154296875,10752.59765625,0.5906405448913574
18,1600,1.086775779724121,0.7464599609375,10987.2841796875,0.6083866357803345
19,1700,1.0800994634628296,0.7598876953125,11221.7724609375,0.562788188457489
20,1800,1.0738087892532349,0.7735595703125,11473.8740234375,0.5699613690376282
21,1900,1.0639930963516235,0.78692626953125,11692.3681640625,0.5396509766578674
22,2000,1.0599756240844727,0.79974365234375,11920.13671875,0.5440260767936707
