step,step,quant_error,codebook_utilization,codebook_perplexity,wasserstein_distance
1,0,1.052964448928833,0.99615478515625,14714.3232421875,0.03663800284266472
2,1,3.1149120330810547,0.11065673828125,301.7965393066406,92674.03125
3,100,1.3151206970214844,0.47796630859375,4468.98583984375,2.9038989543914795
4,200,0.9853036999702454,0.9990234375,14418.6904296875,0.06390324234962463
5,300,0.9807604551315308,0.99981689453125,14697.1005859375,0.027465546503663063
6,400,0.9834446907043457,0.9998779296875,14728.22265625,0.0216895192861557
7,500,0.9830240607261658,0.99951171875,14738.3955078125,0.020168839022517204
8,600,0.9832919836044312,0.999755859375,14766.041015625,0.020551057532429695
9,700,0.9800159335136414,0.9998779296875,14728.306640625,0.024723276495933533
10,800,0.9818196892738342,0.9996337890625,14738.451171875,0.0222779493778944
11,900,0.9798948168754578,0.999755859375,14740.7421875,0.024278825148940086
12,1000,0.9819996356964111,0.999755859375,14775.28125,0.019800039008259773
13,1100,0.9815935492515564,0.99969482421875,14751.9931640625,0.02189452573657036
14,1200,0.9837583303451538,0.9996337890625,14743.048828125,0.01947084628045559
15,1300,0.9836512207984924,0.99981689453125,14762.421875,0.02121609076857567
16,1400,0.9828038811683655,0.99981689453125,14745.0869140625,0.022729385644197464
17,1500,0.9791005849838257,0.99981689453125,14741.6982421875,0.022697335109114647
18,1600,0.9819585680961609,0.99981689453125,14734.515625,0.021949531510472298
19,1700,0.982952892780304,0.99981689453125,14771.9560546875,0.01920110359787941
20,1800,0.9826012253761292,0.999755859375,14748.982421875,0.021006960421800613
21,1900,0.9793829321861267,0.99957275390625,14730.1328125,0.023465996608138084
22,2000,0.9820910692214966,0.9998779296875,14736.3994140625,0.02415408380329609
