step,step,quant_error,codebook_utilization,codebook_perplexity,wasserstein_distance
1,0,185.9935302734375,0.00177001953125,1.8201484680175781,16.977800369262695
2,1,6.465359210968018,0.00103759765625,6.448812484741211,254260.953125
3,100,4.527350425720215,0.00152587890625,23.282827377319336,17.61089515686035
4,200,4.407883167266846,0.00152587890625,24.949745178222656,17.14002227783203
5,300,4.3951945304870605,0.00152587890625,24.971033096313477,17.143098831176758
6,400,4.405413627624512,0.00152587890625,24.982345581054688,17.14350700378418
7,500,4.395694732666016,0.00152587890625,24.983924865722656,17.148706436157227
8,600,4.3941569328308105,0.00152587890625,24.97887420654297,17.14509391784668
9,700,4.382846355438232,0.00152587890625,24.976152420043945,17.142263412475586
10,800,4.389723300933838,0.00152587890625,24.9787540435791,17.139280319213867
11,900,4.384913444519043,0.00152587890625,24.97570037841797,17.138643264770508
12,1000,4.390885829925537,0.00152587890625,24.97603988647461,17.145536422729492
13,1100,4.38897180557251,0.00152587890625,24.980005264282227,17.1445255279541
14,1200,4.393576622009277,0.00152587890625,24.980709075927734,17.14568328857422
15,1300,4.391812801361084,0.00152587890625,24.977231979370117,17.1423282623291
16,1400,4.391441345214844,0.00152587890625,24.98616600036621,17.14684295654297
17,1500,4.377766132354736,0.00152587890625,24.986772537231445,17.142292022705078
18,1600,4.38392972946167,0.00152587890625,24.988096237182617,17.1413516998291
19,1700,4.391432285308838,0.00152587890625,24.987117767333984,17.14324378967285
20,1800,4.3921990394592285,0.00152587890625,24.987361907958984,17.14152717590332
21,1900,4.381851673126221,0.00152587890625,24.989524841308594,17.144298553466797
22,2000,4.389309406280518,0.00152587890625,24.991334915161133,17.14600944519043
